id,title,genre,platform,score,release_date,monthly_clicks,description
game_0470,Cosmic Station Simulator,Racing,PC,0.669,2024-10-27,519,Cosmic Station Simulator is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0471,Tiny Station Simulator,Sports,PC,0.781,2024-10-16,1140,"Tiny Station Simulator is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0472,Giant Station Simulator,Tycoon,PC,0.683,2025-10-17,10174,Giant Station Simulator is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0473,Savage Station Simulator,Obby,PC,0.587,2023-10-17,5623,Savage Station Simulator is a platforming obstacle course testing precision and patience on Roblox.
game_0474,Frozen Station Simulator,Social,PC,0.836,2023-01-25,790,"Frozen Station Simulator is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0475,Burning Station Simulator,Sandbox,Mobile,0.887,2020-09-25,1080,Burning Station Simulator is a physics sandbox for building and tinkering with anything on Roblox.
game_0476,Golden Station Simulator,Puzzle,Mobile,0.865,2023-07-10,384,Golden Station Simulator is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0477,Shadow Station Simulator,Survival,PC,0.667,2021-09-20,5713,"Shadow Station Simulator is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0478,Turbo Station Simulator,Tower Defense,PC,0.763,2025-09-02,4344,Turbo Station Simulator is a tower-defense battleground to place units and repel waves on Roblox.
game_0479,Hyper Station Simulator,Anime,Mobile,0.935,2025-05-19,370,"Hyper Station Simulator is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0480,Pixel Station Simulator,Mystery,Mobile,0.95,2024-07-11,10,Pixel Station Simulator is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0481,Mega Realm Simulator,Comedy,Xbox,0.647,2021-10-31,5920,Mega Realm Simulator is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0482,Ultra Realm Simulator,Military,PC,0.796,2025-08-29,5874,"Ultra Realm Simulator is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0483,Epic Realm Simulator,Scary,PC,0.896,2024-01-12,1812,Epic Realm Simulator is a jump-scare driven horror romp through haunted locations on Roblox.
game_0484,Super Realm Simulator,Simulation,PlayStation,0.691,2023-01-19,959,"Super Realm Simulator is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0485,Mystic Realm Simulator,Adventure,Mobile,0.749,2023-10-25,1410,"Mystic Realm Simulator is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0486,Neon Realm Simulator,Horror,Mobile,0.865,2024-05-05,1012,Neon Realm Simulator is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0487,Cyber Realm Simulator,Strategy,Mobile,0.56,2021-12-08,2853,Cyber Realm Simulator is a deep strategy title where planning and positioning win the day on Roblox.
game_0488,Dark Realm Simulator,FPS,Mobile,0.959,2026-06-05,3704,Dark Realm Simulator is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0489,Royal Realm Simulator,RPG,PC,0.595,2023-02-01,19140,"Royal Realm Simulator is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0490,Cosmic Realm Simulator,Fighting,Mobile,0.968,2025-11-11,266,"Cosmic Realm Simulator is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0491,Tiny Realm Simulator,Racing,PC,0.936,2023-12-09,582,Tiny Realm Simulator is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0492,Giant Realm Simulator,Sports,Mobile,0.8,2025-08-01,2640,"Giant Realm Simulator is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0493,Savage Realm Simulator,Tycoon,Mobile,0.737,2025-11-01,2042,Savage Realm Simulator is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0494,Frozen Realm Simulator,Obby,PlayStation,0.948,2023-01-01,412,Frozen Realm Simulator is a platforming obstacle course testing precision and patience on Roblox.
game_0495,Burning Realm Simulator,Social,PC,0.667,2021-06-16,4239,"Burning Realm Simulator is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0496,Golden Realm Simulator,Sandbox,PC,0.617,2025-04-24,26,Golden Realm Simulator is a physics sandbox for building and tinkering with anything on Roblox.
game_0497,Shadow Realm Simulator,Puzzle,PC,0.965,2022-07-08,937,Shadow Realm Simulator is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0498,Turbo Realm Simulator,Survival,PC,0.589,2025-03-10,535,"Turbo Realm Simulator is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0499,Hyper Realm Simulator,Tower Defense,Xbox,0.642,2026-01-30,177,Hyper Realm Simulator is a tower-defense battleground to place units and repel waves on Roblox.
game_0500,Pixel Realm Simulator,Anime,Xbox,0.72,2022-07-18,38,"Pixel Realm Simulator is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0501,Mega World Tycoon,Mystery,PC,0.563,2024-08-01,50,Mega World Tycoon is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0502,Ultra World Tycoon,Comedy,PC,0.591,2023-09-25,651,Ultra World Tycoon is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0503,Epic World Tycoon,Military,PC,0.907,2025-11-04,2746,"Epic World Tycoon is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0504,Super World Tycoon,Scary,PlayStation,0.8,2025-08-04,424,Super World Tycoon is a jump-scare driven horror romp through haunted locations on Roblox.
game_0505,Mystic World Tycoon,Simulation,PC,0.603,2022-10-25,917,"Mystic World Tycoon is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0506,Neon World Tycoon,Adventure,PlayStation,0.563,2020-12-20,563,"Neon World Tycoon is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0507,Cyber World Tycoon,Horror,Mobile,0.668,2024-06-08,349,Cyber World Tycoon is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0508,Dark World Tycoon,Strategy,PC,0.828,2023-10-12,90,Dark World Tycoon is a deep strategy title where planning and positioning win the day on Roblox.
game_0509,Royal World Tycoon,FPS,Mobile,0.67,2025-07-20,8240,Royal World Tycoon is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0510,Cosmic World Tycoon,RPG,PC,0.975,2026-04-26,1328,"Cosmic World Tycoon is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0511,Tiny World Tycoon,Fighting,Xbox,0.698,2021-02-05,469,"Tiny World Tycoon is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0512,Giant World Tycoon,Racing,Mobile,0.687,2026-03-30,560,Giant World Tycoon is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0513,Savage World Tycoon,Sports,PC,0.969,2023-12-04,1550,"Savage World Tycoon is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0514,Frozen World Tycoon,Tycoon,PC,0.879,2025-11-27,1972,Frozen World Tycoon is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0515,Burning World Tycoon,Obby,PlayStation,0.626,2024-08-02,9,Burning World Tycoon is a platforming obstacle course testing precision and patience on Roblox.
game_0516,Golden World Tycoon,Social,Mobile,0.852,2026-03-21,17670,"Golden World Tycoon is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0517,Shadow World Tycoon,Sandbox,PC,0.91,2024-06-03,1361,Shadow World Tycoon is a physics sandbox for building and tinkering with anything on Roblox.
game_0518,Turbo World Tycoon,Puzzle,Xbox,0.761,2024-07-25,18395,Turbo World Tycoon is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0519,Hyper World Tycoon,Survival,PC,0.756,2020-08-18,428,"Hyper World Tycoon is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0520,Pixel World Tycoon,Tower Defense,PC,0.858,2022-09-18,5533,Pixel World Tycoon is a tower-defense battleground to place units and repel waves on Roblox.
game_0521,Mega Quest Tycoon,Anime,Xbox,0.614,2026-04-16,4434,"Mega Quest Tycoon is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0522,Ultra Quest Tycoon,Mystery,Mobile,0.711,2025-09-20,1228,Ultra Quest Tycoon is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0523,Epic Quest Tycoon,Comedy,PlayStation,0.689,2023-02-24,797,Epic Quest Tycoon is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0524,Super Quest Tycoon,Military,PlayStation,0.829,2021-01-26,3403,"Super Quest Tycoon is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0525,Mystic Quest Tycoon,Scary,PC,0.713,2024-07-26,172,Mystic Quest Tycoon is a jump-scare driven horror romp through haunted locations on Roblox.
game_0526,Neon Quest Tycoon,Simulation,Mobile,0.958,2026-07-07,552,"Neon Quest Tycoon is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0527,Cyber Quest Tycoon,Adventure,PlayStation,0.825,2024-01-22,38530,"Cyber Quest Tycoon is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0528,Dark Quest Tycoon,Horror,PC,0.652,2025-08-30,1079,Dark Quest Tycoon is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0529,Royal Quest Tycoon,Strategy,PlayStation,0.555,2021-07-11,31842,Royal Quest Tycoon is a deep strategy title where planning and positioning win the day on Roblox.
game_0530,Cosmic Quest Tycoon,FPS,PC,0.86,2025-04-28,2480,Cosmic Quest Tycoon is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0531,Tiny Quest Tycoon,RPG,PC,0.93,2024-09-01,818,"Tiny Quest Tycoon is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0532,Giant Quest Tycoon,Fighting,Mobile,0.906,2025-05-25,526,"Giant Quest Tycoon is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0533,Savage Quest Tycoon,Racing,Xbox,0.62,2024-01-03,2660,Savage Quest Tycoon is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0534,Frozen Quest Tycoon,Sports,PC,0.662,2022-12-17,4213,"Frozen Quest Tycoon is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0535,Burning Quest Tycoon,Tycoon,PC,0.865,2024-09-23,22,Burning Quest Tycoon is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0536,Golden Quest Tycoon,Obby,Mobile,0.853,2021-02-13,2138,Golden Quest Tycoon is a platforming obstacle course testing precision and patience on Roblox.
game_0537,Shadow Quest Tycoon,Social,PC,0.618,2021-08-31,3209,"Shadow Quest Tycoon is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0538,Turbo Quest Tycoon,Sandbox,PC,0.834,2023-07-24,404,Turbo Quest Tycoon is a physics sandbox for building and tinkering with anything on Roblox.
game_0539,Hyper Quest Tycoon,Puzzle,PC,0.616,2021-01-11,176,Hyper Quest Tycoon is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0540,Pixel Quest Tycoon,Survival,PC,0.636,2021-02-23,827,"Pixel Quest Tycoon is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0541,Mega Adventure Tycoon,Tower Defense,PC,0.754,2025-08-13,306,Mega Adventure Tycoon is a tower-defense battleground to place units and repel waves on Roblox.
game_0542,Ultra Adventure Tycoon,Anime,PC,0.589,2023-07-25,4807,"Ultra Adventure Tycoon is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0543,Epic Adventure Tycoon,Mystery,Mobile,0.739,2023-08-01,574,Epic Adventure Tycoon is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0544,Super Adventure Tycoon,Comedy,PC,0.873,2024-11-02,9166,Super Adventure Tycoon is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0545,Mystic Adventure Tycoon,Military,Mobile,0.967,2021-11-22,193,"Mystic Adventure Tycoon is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0546,Neon Adventure Tycoon,Scary,Mobile,0.73,2020-09-03,2763,Neon Adventure Tycoon is a jump-scare driven horror romp through haunted locations on Roblox.
game_0547,Cyber Adventure Tycoon,Simulation,Mobile,0.755,2023-11-22,7462,"Cyber Adventure Tycoon is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0548,Dark Adventure Tycoon,Adventure,PC,0.602,2024-11-18,1162,"Dark Adventure Tycoon is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0549,Royal Adventure Tycoon,Horror,Mobile,0.637,2021-08-26,185,Royal Adventure Tycoon is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0550,Cosmic Adventure Tycoon,Strategy,Xbox,0.942,2022-12-13,100,Cosmic Adventure Tycoon is a deep strategy title where planning and positioning win the day on Roblox.
game_0551,Tiny Adventure Tycoon,FPS,Xbox,0.787,2022-01-29,157,Tiny Adventure Tycoon is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0552,Giant Adventure Tycoon,RPG,Xbox,0.888,2026-05-25,2105,"Giant Adventure Tycoon is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0553,Savage Adventure Tycoon,Fighting,Mobile,0.614,2021-11-20,1220,"Savage Adventure Tycoon is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0554,Frozen Adventure Tycoon,Racing,Mobile,0.927,2022-09-05,39390,Frozen Adventure Tycoon is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0555,Burning Adventure Tycoon,Sports,PC,0.566,2021-03-25,2959,"Burning Adventure Tycoon is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0556,Golden Adventure Tycoon,Tycoon,PC,0.567,2022-01-11,90,Golden Adventure Tycoon is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0557,Shadow Adventure Tycoon,Obby,Xbox,0.946,2021-03-16,597,Shadow Adventure Tycoon is a platforming obstacle course testing precision and patience on Roblox.
